문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 촉촉하고 너무좋아요
 알갱이가 좀 거슬리긴 합니다 ㅠㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",857
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),끈적임 없이 보습력은 높아요. 꾸덕한 질감이라 오래 쓸 수 있을 것 같아요.,858
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제가 늘 !!! 애용하는 상품입니다. 목부터 팔 뒤꿈치까지 고루게 펴바르면 꿀잠 가능이요 !!?!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",859
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"친구 추천받고 사서 써봤는데 순하고 좋은거같아요
 재구매의향있습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",860
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"보습보다는 수분감 충전 
 극건성에는 부족합니다. 마무리 보습크립 한번 더 발라줘야합니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",861
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"사용하다가 오빠줬는데 아직까지도 잘 쓰더라구요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",862
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수부지인데 속건조를 잡아주는 것 같지는 않아요
 여름에 쓰기엔 가볍고 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",863
,1,2,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"보통인거같아요 저는 수부지인데 하나로는 부족해서 세럼이랑 같이써요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",864
,2,1,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"예민 피부인데도 순하게 잘 맞아요~! 재구매 할 예정입니당~~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",865
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"별 생각 없이 샀는데 무난하게 잘 쓰고 있어요~ 아마 재구매 할 각~?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",866
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),엄마 사다 드렸는데 부드럽고 순하다고 좋아하시네요,867
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"조금 꾸덕?한 제형 느낌은 있지만 보습력이 좋아요 ㅎㅎ 저는 만족합니다!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",868
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수부지인데 유분기있게 촉촉한게 아니여서 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",869
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성피부가 사용하기에 좋습니다 수분감이 쫀쫀하게 채워집니더
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",870
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극없이 순하고 진정이랑 수분에 완전 좋아용 !! 수분팩으로도 종종 사용해용!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",871
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"가벼워서 이번여름에 잘쓸거같아요 ~~ 화장전에 발라도 안밀리고 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",872
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"최고의 수분크림 이거만 발라도 정말 괜찮을 정도입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",873
,2,3,,,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"굉장히 순하고 바르면 촉촉해집니다. 건성보다는 지성에 추천해요. 히알루론산이 들어있고 그것이 강점이다보니 수분은 많지만 보습엔 약하니 참고!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",874
,2,3,,,2.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름에는 무조건 가벼운 제형을 찾는 복합성인으로서 아주 만족합니다ㅠㅠ 흡수감도 좋았고 펴바를때 쿨링감도 느껴져서 좋았어요 보습력도 적당합니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",875
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"지성이라 조금 가볍고 수분과 유분 둘다 잡을 수 있는 수분크림을 찾아서 이걸 구매!
 근데 땡기거나 그런건 없지만 유분은 어느정도 생기는거 같아요 ...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",876
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"같은 브랜드의 팩을 써보고 너무 좋아서 크림도 구매했어요!! 팩만큼 만족스럽진 않지만 (팩이 너무 좋아서 기대치가 높아졌니요ㅠㅠ) 그래도 복합성 피부인 저에게 나쁘지 않았습니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",877
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제 피부에는 맞지 않았습니다 너무 아쉽네요 같은 라인에 마스크팩이 너무 잘 맞아서 구매했는데 성분이 다른가봐요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",878
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제형자체가 묽지 않아서 좋았고 저는 민감성 피부인데 여드름 진정효과에 괜찮았어요! 재구매 의사 있습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",879
,2,1,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"예민 지성인데 이게 무난히 순하게 잘맞아서 쓰고 있어요 막 드라마틱하진 않고 그냥 수분크림으로 딱 실용적으로 사용할수 있어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",880
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"너튜브 리뷰 보고 사 봤어요
 수부지 피부에도 적합하다고 해서 사용해 봤는데 좋네요 👍 이번 겨울까지 쭉 사용해 볼께요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",881
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"바르고 한참뒤에도 촉촉하고 좋아요 아쉬운 점은 손으로 덜어쓰다 보니 좀 깨끗하게 쓰기 힘드네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",882
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"큰아이가 무겁지않은 수분크림 필요하다고 해서 구매했는데 사용해보고 괜찮다고 해서 다행이에요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",883
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"무난무난템인 거 같아요 여름에 쓰기에 무겁지 않고 좋은 거 같아요 향도 무향이라 호불호 없이 누구나 잘 쓸 것 같습니다 추천해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",884
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"보습력은 무난한데 크림 안에 알갱이가 잘 안 터지는 게 너무 불편해서 재구매는 안 할 것 같아요..
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",885
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"초 5 딸아이 사춘기시작되면서 쓰기시작한 제품이에요 자극도적고 아직까지 트러블나는거없이 잘쓰고있네요 올리브영직원 추천받아서샀는데 잘산거같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",886
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"다른 분들한테는 효과가 좋았던 것 같은데 저한테는 아니어서 아쉽습니다 ㅠㅠ 바르고나면 얼굴에 자극이 느껴지고, 지성피부인데도 피부가 메마르는 느낌이 들었어요 ㅠㅠ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",887
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름이어도 복합성은 조금 건조해요~~
 그리고 약간 알갱이같은게 들어있는데 그걸 잘 비벼줘야하는 거 같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",888
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분부족한 복합피부라서 여름에도 바르기 좋은 수분크림 찾다가 구매했어요~ 수분감도 괜찮고 유분도 덜해서 여름에도 가볍게 바르기 좋은거같아요~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",889
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"좋아요. 마스크때문에 트러블 많이 올라와서 구매했는데
 피부톤도 밝아지는 것같고 자극없이 순해요.
 추천받아서 구매했는데 재구매의사 있어용.^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",890
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극 없이 순하고 부드러워요!
 많이 무겁지 않아서 더운 여름에도 사용할 수 있을 거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",891
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"유튜브 광고 보고 구매했는데 저렴하고 좋은 구성으로 잘 산 것 같아요 샘플 써보고 수분크림 본품도 구매했습니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",892
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"클렌저가 좋아서 구매해본 수분크림~ 바르면 물기가 촉촉 느껴지지만 개인적으로 좀 가벼워서 저는... 좀 더 더워지면 발라보려구요~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",893
,1,2,,,1.5,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"좁쌀여드름/땀 많은편/건성피부
 여름에는 헤비한데 양 조절하면 괜찮네요
 가을겨울 수분크림으로 더 추천드려요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",894
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극없이 순하게 사용할 수 있어요. 
 수부지 지성 피부인데 여름에 낮에 바를경우에는 살짝 번들거림이 있지만 자기 전에 바르고 잘 때는 그런감이 없이 가벼워요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",895
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"건성이나 복합성에 좋을 것 같아요!!촉촉하기도 하고 순해서 너무 좋아요ㅠㅠ재구매 의사 100프로 있습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",896
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순해요
 연달아 구매해서 쓰고 있어요
 가격이 오른건가요?
 싸고 품질이 좋았었는데 선뜻 구매는...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",897
,2,2,,,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"선크림에 들어있던 샘플 써보고 구매했어요 순하고 자극없이 좋아요 지성피부가 써도 기름지지도 않고 만족스러워요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",898
,1,1,,,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극 없이 순해요! 여드름에 좋은 진 모르겠고 일단 순해서 좋음
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",899
