문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"여름철 진정에 좋다고 해서 구매했습니다
 냉장고에 넣어놓고 사용해야 할 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2091
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"순하고 향도 괜찮아요! 닦토로 사용해도되고 촉촉해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2092
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"👉 닦토로 좋아요.
 향기도 산뜻하고 자극없이 순하게 잘 닦여요.
 세안 후 피부정리하는용으로 사용하고 있어요.
 
 👉 트러블 잘 생기는 피부에 좋아요
 가끔 트러블이 올라오는 타입인데 
 관리받던 시절 어성초 성분이 잘 맞았어서 어성초 성분을
 좋아해요. 트러블케어에 어성초가 좋다고 하네요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2093
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브라인 중에 제일 반한 제품이에요
 올리브영 기프트팩에 당첨되어서 아비브를 처음 접했는데요
 어성초가 트러블에 좋다는 건 알았지만 별 기대없이 반신반의했는데 샘플사용해보고 바로 대용량 구매했답니다
 스킨라인 같은 경우는 저는 화장솜을 사용해 쓰는데요
 왠지 먼지나 트러블을 더 제거해주는 것 같은 기분이에요
 일단 트러블이 신기하게도 사라졌어요
 또 나만아는 신경쓰이는 작은 뾰루지랑 좁쌀같은것들이 들어가더라구요
 스킨은 꾸준히 아브비 어성초라인을 사용할 생각이에요
 트러블이나 미세한 뾰루지들로 고민하신다면 이건 진짜 구매각이에요 재구매의사 100프로에요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2094
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브로 라인변경하여 한달반 넘게쓰고있고 생각보다 용량이 큰듯 저정밖에 안줄어들음 ㅋㅋ 
 드라마틱하게 먼가 피부가 반응이잇거나하진않고 그냥 스킨,가볍게 바르기좋은 순한데일리토너 
 그래서 더좋은듯
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2095
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"✔️제형: 물같은 제형이예요 피부가 엄청 예민한 편은 아닌데 어성초 라인이 트러블이 일어나지도 않고 잘 맞아서 구매했어요!
 
 ✔️향: 어성초 본연의 특유의 쓴 풀..? 숲내음 같은 향이 있긴한데 엄청 강하진 않아서 좋았습니다! 
 
 ✔️용도: 저는 닦토로 사용하려고 구매했어요! 시룻콧토 화장솜이랑 같이 쓰고 있습니다😀 이마랑 얼굴 가장자리 부분에 요즘 여드름이 많이 나고 있어서 ㅠㅠ 토너로 한번 닦아주고 여드름 난 부분에 화장솜 적셔서 토너팩으로도 사용중입니다 •• 요즘 많이 진정이 됐어요 •• 💚
 
 어성초는 사랑입니다 •• 🤍 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2096
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"자극없이 순하다. 딱 그정도에요
 솔직히 토너하나에 굉장한 효과를 누린적이 있었나 생각해보면 그건 좀 오바인 것 같구요. 개인적으로 큰 트러블은 아주 가끔 나는 피부타입인데..가끔 민감하거나 예민해졌을때 사용했어요. 전혀 자극 1도 없구요, 진정효과가 있는거같아요. 같은 라인 패드도 몇번 써봤는데 아무 문제 없었구요. 
 
 전 복합성에 가까운데 음..닦고나면 살짝! 끈적임같은게 남아있기는 합니다. 물론 조금있다보면 흡수가 잘되기는 해요. 여름에 피부 예민해졌을때 냉장고에 넣고 써도 될 것 같구요, 재구매의사는 아직까지는 잘 모르겠어요. 어성초라인 피부에 잘 맞으시는분들이 사용하시면 좋을거같네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2097
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"이거 진짜 제 인생 스킨 될꺼같아요 ㅠㅠ 이걸로 스킨팩하는데 양도 넘 많고 스킨 팩 하고나면 너무 촉촉해서 기분이 좋네용 ㅋㅋㅋ 일단 스킨은 엄청 물이에요 향도 살짝 그냥 초록냄시 저는 괜찮았어요 그래도 화장 솜 안쓸 때는 좀 불편했어요ㅠㅠ 엄마랑 같이 쓰는데 엄마는 화장솜을 사용 안하시는 편이라 쓰기 불편하다고 하시더라구요 ㅠㅠ 
 그래도 스킨 진짜 맘에들어요 어성초 라인 로션도 빨리 만들어주세여 ㅠㅠ 현기증 난단 말이에요 ㅠㅠ 
 암튼 스킨 넘 맘에 듦니다 최고에요 제가 쓴 스킨중에 젤 맘에 들어요 빨리 로션과 에센스를 만들어 주시길 바랍니다 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2098
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 패드를 구매하면서 토너도 같이 구매했어요. 성분이 굉장히 좋고 리뷰에 평도 좋아서 지금 많이 민감해진 피부를 진정시키고자 하고 구매했습니다. 약간 풀냄새?같은게 나요~ 매장에서 손목에 토너 테스트를 해봤을 때 초반에 끈적끈적한 느낌이 들어서 조금 별로였지만 시간이 어느정도 지나니까 흡수가 된건지 끈적임은 거의 사라졌었어요. 집에서 사용해도 끈적임은 여전합니다! 이 끈적이는 느낌을 별로 좋아하진 않아서 별 하나 뺐어요 ㅠㅠ 어차피 토너 다음 단계에서 이것저것 바르다보면 마무리할 때는 촉촉함만 남아있으니까 크게 신경쓸 부분은 아닌 것 같아요! 피부야 진정되렴~~~~!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2099
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"평소에 아비브제품을 상당히 좋아합니다!!
 그 중 어성초 마스크팩을 찬양해서 어성초 스킨도 구입하게 되었어요 ㅎㅎ 양이 많은 편은 아니구.. 요즘 저렴한 스킨도 많이 나오는 편이라 가격대는 약간 아쉬워요.
 피부가 매우 민감해서 스킨팩을 하려고 필리밀리 1/2솜이랑 같이 구입했어요!! 수분감은 있긴 한데 스킨팩을 했을때 막 엄청 좋다싶은 느낌은 모르겠고 그냥 무난한 느낌이에요 ㅋㅋ 제형은 물같은 제형이고 향은 거부감 없는 향이였네여
 마스크팩을 하기에 부담스러울때 스킨팩으로 올리는 용도로 써야할것같아요 한병 다 비우고 재구매는 고민해봐야겠네요 ㅋ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2100
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"일단 저는 지성에 민감성 피부라 스킨같은거 바꿀때 엄청 고민되는데,, 이번에 아비브 토너가 피부 진정에 좋은 어성초 추출물이 많이 들어가있다고 해서 한번 구매해 봤어요! 매장에서 손등에 테스트 해봤을때 (제가 손 등에 상처가 있었음에도 불구하고) 전혀 따갑다거나 그런 느낌이 들지 않아서 바로 이거닷,,! 하고 구매했습니다! 피부가 엄청 진정된다는 느낌도 있지만 진정 효과 보다는 저는 홍조 가라앉는데 효과를 더 본것 같아요! 새로운 트러블이 나지 않는 다는 점에서 저처럼 예민한 피부도 사용가능하실 듯 합니다! 처음에는 촉촉하게 발리는데 나중에는 깔끔하게 마무리되서 사계절 내내 쓰는 토너로 좋을것 같아용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2101
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"* 장점 
 1) 비교적 저렴한 가격 - 다른 스킨에 비해 비교적 저렴한편~적당한편이라 끌려 구입하게 되었어요.
 매번 스킨 값이 만만치 않았는데 어성초 라인이 좋아 구매해봤거든요. 마음에 쏙 드는 가성비 금액대입니다.
 
 2) 순한 스킨 - 향도 크게 없는 편이고 발림성도 착착 붙으니 좋아요. 자극이 전혀 느껴지지 않고 너무 번들거리지도 않은데 수분은 촥 잡아주는 느낌이라 마음에 듭니다.
 
 발림성 좋고 촉촉하지만 너무 번들거리지 않는 스킨을 찾으신다면 요 제품 강추합니다. 무향 느낌에 순하니 누구나 부담없이 사용할 수 있어 추천드리고 싶은 스킨입니다.
 다음번에도 꼭 구매해서 사용할거에요 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2102
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"이거 옴청 좋아요 사고싳었는데 비싸서 안사다가 세일하길래 한번 사봄 진정 갑임... 어성초라는 이름에 맞게 진정이 잘 돼요 저는 지성이고 기름지지도 않음 근데 수분감은 모르겠어요 촉촉하지는 않음 그리고 이거 제형이... 진짜 별로여요 한번 바르면 바른것같지도 않아서 서너번 발라야됨 진짜 빨리쓰게 되는 제형임!! 많이푹푹써야 효과도있고 바른거같아요 그리고 흡수가 너무 빨라서 손에 덜고 바르면 얼굴에 바르는사이에 손에 대부분 흡수됨 차라리 미스트공병에 넣어서 뿌리세요 아니면 얼굴에 바로 부어서 바르세용ㅎㅎ 암튼 향은 무향이고 케이스도 이쁨!!! 연두연두하니 참 이뿌고요.. 좋음! 진정킹
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2103
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"예민하고 건조한 수부지 여드름성 피부입니다.
 동생 추천으로 구매하게 되었어요.
 처음에는 어성초가 내 피부에 맞을까 걱정을 했는데
 어성초 자체가 피부에 굉장히 좋은 성분이라고 하더라고요.
 이 제품은 저는 토너팩으로 사용하고 있는데 
 정말 정말 만족합니다!
 자극적이지 않고 피부에 수분감을 꽉 꽉 채워줍니다!
 그리고 피부결도 보들 보들해져요! 
 어성초 자체가 피부 진정에 좋은 성분이다보니
 수분감을 채워주면서 진정도 해주니 정말 일석이조입니다.
 아비브 제품 자첵 순하고 성분도 좋고 
 효과도 좋아서 계속 재구매할것같습니다ㅜㅜㅜ
 같은 라인 아비브 마스크팩도 좋아오ㅛ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2104
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초는 처음이라.. 안맞다는 분들도 꽤있어서..
 고민하다 시켰어요ㅠㅠ
 향은 뭐 강하거나 독하거나 거부감이들진않았구요
 화장솜에 묻혀발라서 그런지 별다른 느낌은 받지못했어요
 아침엔 손으로 발라보려구용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2105
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"무색으로된 물타입 토너인데요
 닦토말고 그냥 손에 덜어서 피부에 흡수시키기도 좋아요!
 얼굴에 홍조가 좀 있는 편인데 이상품 사용하고나면 피부열도 내려가고 붉은기진정에도 진짜 도움되는거 같아요!
 
 체험단으로 받은 상품이지만
 제돈주고 원래 쓰던 토너여서 대만족입니다!
 
 붉은기고민,피부 민감하신분들 추천드려요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2106
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"물토너에 순한제품인거 같아요
 건성이라 보습감은 건조한듯해서 2ㅡ3번 바르고 앰플 크림
 발라줬습니다.건성보단 지성에 잘맞을듯 하구요
 향도 무향에 성분착해 트러블도 안납니다.
 그냥 토너는 토너. 기본중 기본이네요
 세일안하면 가격대가 좀 쎈듯하네요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2107
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"완전한 물스킨인데 어느정도 수분충전이 잘 되서 화장솜에 흠뻑 적셔서 팩으로 하기 정말 탁월한 제품인 거 같아요!!!!! 마스크랑 뗄ㄹㅐ야 뗄 수 앖는 시국에 진정템으류 정말 쥬아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.",2108
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"진정에 좋은 것 같아요! 피부가 민감해서 화장품 성분을 잘 보고 사는 편인데 이 제품은 성분도 좋고 실제로 사용했을 때 트러블이나 나쁜 점이 없어서 아주 맘에 들었습니다ㅎㅎ 제형은 완전 물같은 제형으로 여름철에 바르기 좋은 것 같아요!! 세안 후 간편하게 닦토나 스킨팩으로 찾으신다면 아주 좋은 제품인 것 같습니당! 보습은 사실 잘 모르겠는데 확실히 한 번 바르고 에센스나 크림을 발라주면 더 촉촉한 느낌이 들어용! 겨울에는 좀 더 에센스 타입이 좋을 것 같아요 저한테는! 무난하게 사용하기 좋은 토너로 여름철엔 계속 쓰게될 것 같아요~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2109
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"❤한마디로 말하자면
 민감성, 수부지 복합성에게 최고의 데일리템
 🧡잔여감
 잔여감이 저한테는 트러블이 나는지 안나는지를 결정짓는 부분인데여, 잔여감이 없으면서 너무나도 촉촉해서 제가 애정하는 top 2 스킨이 되었어요 ㅜㅜㅜㅜㅜ 첫번째는 라네즈의 creamskin 인데 여름에쓰기엔 무거운 느낌이 있었거든여 ㅜㅜㅜㅜ 이건 간절기랑 여름에 짱짱 ♡♡♡
 💛 계절감
 여름에 추천한다구 했지만 일단 4계절 모두 정말 짱짱입니다 ㅎㅎ
 💚성분
 아비브가 성분이 좋다고 하더라구요!! 저한테도 정말 잘 맞았습니다 ㅎㅎ 직원분께서 추천해주더라구요 ㅎㅎ 
 💙제형
 완죤 챱챱 피부에 흡수되면서도 쬰쬰 피부가 촉촉한 성분만 쭈왑쭈왑 
 💜 스킨팩 가능?
  스킨팩 할 필요가 없어요. 넘 촉촉해서 굳이 스킨팩 할 필요가 움슴다. 피부에 두번정도 그냥 발라주면 충분해여
 🖤재구매 의사
 100퍼센트 입니다 ㅎㅎㅎㅎ 앞으로 쭉 저의 최애 템이 되어 평생을 함끼 할 예정.... 올리브영 직원분 추천해주셔서 넘 감사했습니다 ㅎㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2110
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"세통째 리뷰...드라마틱하게 여드름은 사라지진않지만 즉각적으로 진정되고 확실히 좁쌀은 잘 잡아주는 느낌^^ 단 통이 리뉴얼되고 나서 스킨이 예전 보다 좔좔좔 나와서 좀 빨리 닳는 느낌이 없잖아 있었음^^ 그거 말고는 다 갠춘
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2111
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"특별기획이어서 구매해봤어요
 아비브는 마스크팩으로 많이 사용해봤는데̄̈ 스킨도 순하고 좋았어요",2112
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"예전에 한 번 써보고 너무 질 맞아서 또 구매했어요!!
 피부 진정효과에 좋은 것 같아요!",2113
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"진짜 무난하게 사용 했습니다.여름이라 막 덧발라도 부담 없어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2114
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 체고 순한 진정템 여드름성 피부에 너무 젛은거 같아요 더 큰 양 나왓으면 좋게ㅛ어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2115
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"엄마랑 같이 두개 구매 했어요!
 화장솜 잔뜩 적셔두고 사용하니 편하고 순해서 진정에도 좋고
 닦토로도 사용하지만 팩으로도 사용하기 좋은 제품입니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2116
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브가 순하다고 해서 전부터 지금껏 클렌징폼, 토너패드, 스킨부스터 3종류 사용해봤는데
 일단 민감성피부고 아무거나 사용하면 막 뒤집어 지는 피부인데 아비브는 순해서 그런지 일단 피부가 뒤집어지거나 안맞거나 따갑거나 자극은 못느껴봤어여
 
 세안하고 화장솜에 묻여서 닥토로 2차 닦아주고
 끈적임도 없고 물같은 제형에 향도 무향이라 무난하게 이용할 수 있을거같아요
 다만 건성이신분들은 스킨만 가지곤 안되고 그 뒤에 꼭 수분크림이나 보습제 발라주셔야 할거같아요
 땀샘 폭발하는 여름엔 사용하기 좋을거같고
 사용하면 시원하다고들 하는데 막 쿨링감 있는건 아닌거같아여 
 
 계속 써볼예정이에여
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2117
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"사용하던 제품을 거의 다 써서 바로 주문했어요! 확실히 이 제품을 사용할때랑 안할때랑 피부가 상태가 다릅니다! 저는 잘 맞고 계속 사용할 듯!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2118
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"예전에 아비브 껌딱지 마스크 팩 사용하고나서 이 브랜드에 좋은 인상이 심어져있었는데, 때마침 토너가 떨어졌더라구요! 딱 타이밍 좋게 할인 중이라 구매해봤어요😊
 
 아비브 패드 구매했을 때랑 사용감이 되게 비슷하게 느껴졌습니다..! 트러블이 안 올라오게끔 유지는 잘 해주지만, 뚜렷한 효과는 미미하다는 점...? 결국 안 올라오게 해주면 효과가 있는 거 아니냐 하실 수도 있지만 차이가 있어요ㅠㅠ 그래도 제가 좋아하는 타입의 토너라 나쁘지는 않았어요...!
 
 말랑말랑한 연두색 플라스틱 용기! 점성없는 물 제형이고, 무향입니다! 이 점에 대해선 불호가 거의없을 것 같아요👍
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2119
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브제품은 말 할 것도 없이 다 좋아요!
 스킨부스터도 좋은데, 저렴하지는 않아서 패드만큼 재구매는 안하게 되지만! 그래도 좋은건 좋은거니까요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2120
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"점성이 없는 토너입니다. 어성초 향이 은은하게 나요. 진정이나 보습은 솔직히 잘 모르겠어요. 그런데 토너팩하면 좋아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2121
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"원래 패드랑 어성초 에센스만 사용했었는데 토너랑 같이 사용하니까 훨씬 보습감도 있고 좋더라구요!
 어성초 성분이 들어가서 향도 많이 걱정했었는데 많이 나지도 않고 닦토로 사용하기 너무 좋아요! 봄&여름 계절에 딱 쓰기 좋은 것 같습니당!!! 패드랑 어성초 에센스도 같이 사용해보세용!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2122
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초가 평소에 잘 맞기도 하고 이전에 샘플로 사용해봤을때 잘 맞는거 같아서 본품으로 구매해서 사용해보려 합니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2123
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"처음이토너를 사보았습니다 일단저는 건조함이 좀 있는편이고 속당김이심합니다. 아무계절에나 산끗하게잘쓸수있어요 초보자분둘도 쓰기쉽고 개인적으로는 닥토보다는 흡토로 쓰는게 더 마음에 들었고 워터리한 제형인데 생각보다 어? 할만큼 수분감이좋고 보습이잘됩니다 산뜻해서 지성도쓰기좋고 수분감이많으 건성도쓰기좋아요 봄여름에 산뜻함으로 쓰기좋고 진정도 꽤좋은편이에요. 보습은 꽤 오래가요 . 개인적으로 솔작히 케이스가 너무 마음에들었습니당 ㅋㅋㅋ 파릇파릇했어요 이전에 독도토너를 썼었는데 독도토너는 닥토용이고 이제품은 덕토도 괜츦지만 흡토에서 수분효과가 있는친구라 저는 보통 아비브어성초 토너패드로 닥아내고 이토너로 수분검울 더해주었습니다 다쓰면 재구매의향있는 제품입니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2124
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"여드름이나 피부 트러블이 좀 있는 딸에게 사주었는데 효과 있어서 계속 구매하는 제품이길요~^^
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2125
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 팩을 정말 너무너무 좋아하는 사람 중 한명이에요~! 
 올리브영 세일 기간에 꼭 쟁겨두는 팩인데, 이번에 어성초 스킨이 나왔다고 해서 바로 구매 했습니다!!
 
 저는 완전 극건성으로 속건조 뿐만 아니라 그냥 전체적으로 건조해서 화장을 하고 나면 다 뜨고 스트레스 받았는데
 아비브 스킨이랑 에센스를 쓰니깐 속건조를 조금이나마 완화 시켜주는 느낌을 받았어요!!
 
 일단 세수하고 나서 화장솜으로 한번 닦고, 그 후로 또 스킨을 얹어 사용 하고 있습니다! 극적인 효과는 아직 보지 못했지만, 조금씩 속건조 부터 잡다보면 건조함을 못 느끼지 않을까 싶네용~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2126
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초 성분이 진정과 항염에 좋다고 해서 사용해보았음
 따갑거나 거부감이 들지않아서 잘 사용중
 약간의 점성이 있는 토너지만 무겁지 않아서 어느 계절에 사용해도 좋음 
 여러번 레이어해서 바르면 좀더 보습감 있게 바를 수 있어서 건성이 사용해도 괜찮고 예민하거나 여드름이 있는 피부도 사용하기에 좋을 것 같다고 생각함
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2127
