문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"캡슐이 아무리 발라도 안터져요 어떻게 쓰라고 하는건지 ...
 답답한 마음에 환불 요청하려고 1대1문의도 했는데 답변도 없고, 3만원 먹튀 잘하세요",409
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"완전 만족한 크림이예요. 이번에 세일을 하길래 구매해 봤는데 너무 좋아요. 저는 얼굴이 유분기가 도는 걸 별로 안 좋아하는데 이 크림은 마무리감도 산뜻해서 얼굴 끈적거림도 없고 두드려주면 얼굴이 부들부들해요. 
 되게 가벼운 제형이예요. 얼굴에 올리니까 부드럽고 시원하게 발려요. 시간이 지나도 전에 쓰던 크림에 비해 유분이 안 올라오고 며칠 꾸준히 바르니까 얼굴 피지나 트러블도 많이 없어서 얼굴이 엄청 맑고 깨끗해지더라고요. 
 항상 크림으로 걱정이 많던 저에게는 완전 안착할 크림이예요.",410
1,1,1,2,2,1.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"민감한피부라 그런지 아무런자극이 없지는 않아요 보습은 괜찮은 편인데 가격이 좀 있는지라 할인하지않으면 안살거같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",411
2,2,3,3,3,2.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"샘플로 써보고 좋아서 자작나무라인 꾸준히 잘쓰고있다가 구성이 너무 좋아서 바로 구매했어요~ 
 성분 좋고 수분감도 있고 바르고 자면 아침에 피부가 부들부들 합니다~ 그리고 너무 기름진거 바르면 뾰루지나는데 이건 수분감 많아서 뾰루지도 안나고 피부도 좋아진 느낌이예요~ 수분감과 보습만 채워주니까 너무너무 
 좋아요~ 이런행사 자주 해줬으면 좋겠어요~~",412
1,2,2,3,3,2.2,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 어떤 피부에도 자극이 없을듯 합니다
 처음엔 여기 들어있는 수분 알갱이?가 적응이 안됐지만 쓰다보니 촉촉하고 진정에 최고에요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",413
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"개울에 2개 샀어요, 보습이 아주 좋아요, 저녁에 만 바랐어요, 아침에 축축해요 !",414
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"세상이리작은지모르고샀더니
 당황했어요 
 촉촉한지모르겠어요
 금방스면들어서얼굴에뭐안바랐나?하고다시바를뻔
 2개샀으니꾸준히발라보려구요",415
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름에 쓰기좋은 제품같이요
 지금 딱 1+1도하고 잘쟁여논것같아요
 ㅎㅎㅎ성분도 착하다고하는데
 정착템될거같네요 잘쓸게요!!",416
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 여드름 난 피부에도 진정되면서 사용하기 좋아서 
 또 재구매합니다 ~~세일 안하면 가격이 비싼편이라 잘 산것 같아요~",417
1,1,1,2,2,1.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),가볍고 촉촉했어용 흡수 잘 되는거같구 수분감도 좋네요 밀리지는 않았어용,418
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"종종 여드름 올라오는 완전 극극극지성피부인데 2n년동안 써본것중 제일 좋다고 느껴짐
 다른 수분크림에 비해서 기름기가 덜 올라옴
 근데 또 수분감이 있어서 건조한게 하나도 없음
 처음에 알갱이있는줄 몰랐어서 다 바르고 좀 놀랬는데
 두들겨 발라도 안터지고 밀어발라도 안터지고...
 떼어내는것도 일이라서 손톱전체로 눌러서 터트려주는중ㅋㅎ..
 저 알갱이가 잘 터지게 만들던지하면 더 좋을듯",419
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"워낙 유명해서 세일기다렷는데
 계속안해서 ㅠㅠ하자마자 기다렸다가 샀어요
 마스크때문인지 좀만지나도 얼굴에 기름둥둥인데
 좀나은거같기도하공,, 일단 순합니다
 패드열장도 줘서 쥬아염",420
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"좋다는 소문듣고 이번에 1+1행사로 저렴하게 샀는데..
 가볍지도안고 무겁지도 않고 피부에 찹찹 너모 좋네여
 복합성에 딱이에유 발림성 굿굿",421
1,1,2,2,2,1.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),원래그런건지 바르고 문지르니 동그란 알겡이같은게 나오더라구요 원래 그런건지 촉촉한 편은 아닌것같아요 잘 모르겠어요 더 써봐야될듯해요,422
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),인기많다고 소문나서 구매해보았어요~마침 행사도하고~수분크림도 필요한찰나ㅋㅋ 너무무겁지도 가볍지도않은 바르고나서 쫀득하고 전맘에드네요,423
3,2,2,2,2,2.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제가 정말 잘쓰는 수분크림이라고 단언컨대 말할 수 있습니다.. 정말 잘쓰고있어요 ! 이 수분크림 딱 얹으면 얼굴이 바로 촉촉해지고 특히 많이 건조해지는 부위에 바르면 훨씬 개운하고 가볍게 올라가서 수분감티 많이 느껴지는 제품인 거 같아요 벌써 3번째 재구매인데 벌써 반이상 써서 다시 사야될꺼같아요ㅋㅋㅋ 사실 제가 보습크림을 즐겨 바르다가 여름되서 수분을 끌어올려주는 크림이 필요해서 찾아보다가 무난하게 좋은 것 같아서 구매하게 된거였는데 이렇게 잘 맞을 지 몰르기도 했고 저는 개인적으러 너무 만족하게 사용하고 있습니다ㅠㅠ 또 재구매할게오
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",424
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"수분감과 산뜻함이 좋고, 항상 스킨케어 후 마지막에 바르는데 굉장히 굉장히 가볍게 발립니다. 개인적으로 기름지고 꾸덕한걸 싫어하는데 굉장히 편하고 좋습니다. 
 만약에 본인이 수분부족형지성이면 무조건 강추!
 아침에는 왠만하면 손톱정도로 얼굴 전체에 펴바르고, 
 밤에는 자기 전에 수분팩으로 써도 굉장히 좋아요. 
 판테놀 성분이 들어 있는지 이거 쓴 이후로 피부장벽도 튼튼해져서 왠만하면 추운 겨울이나 바람에도 얼굴이 쉽게 붉어지거나 하지 않고 적절하게 밸런스를 잘 지켜줍니다. 
 맞지 않는 분들도 있을 수도 있겠지만 한번 시도해볼만한 가치가 있는 상품입니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",425
3,2,3,3,3,2.8,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"벌써 3-4통 째 사용중 입니다
 피부가 생각보다 쫌 예민해서 막 쓰지는 못하는데
 따갑지도 않고 너무 끈적거리지도 않아서 
 사용하기 좋은것 같아요
 무난하게 사용하기 좋습니다 추천합니다
 자극이 없어서 너무 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",426
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여러 유투브 분들 추천템으로 워낙 유명했었는데 늘 쓰던 수분크림만 쓰다가 이번에 여름도 됐고 해서 바꿔봤어요
 예민한 피부라 이것저것 바꾸면 트러블도 나고 부작용도 잘 일어나서 걱정 했는데 그런 것 없는 것 같아요
 엄청 순하고 자극 없이 쿨링감 ? 느껴지는 제형인 것 같습니당 ! 흡수도 잘되는데 알갱이 같은게 있어서 뒤에 크림이나 화장할 때ㅜ알갱이가 너무 신경 쓰이고 ㅜㅜ 이걸 어떻게 해야하는지 잘 모르겠어요 ! 흡수 시킨다고 열심히 시키는데도 굴러다니는 알갱이들은 ... 그치만 촉촉함이랑 산뜻함은 있는 것 같아서 꾸준히 사용해보려구요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",427
2,2,2,3,3,2.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"중학생 아들 쓰려고 매장갔다 할인하기에 구매하게 되었습니다. 순하고 발림성도 좋고 많이 끈적이지 않아 좋다며 잘사용하고 있습니다. 요즘 마스크때문에 피부가 거칠어져서 수분보충용으로 구매했는데 잘선택한듯 하네요. 다 사용후 재구매해야 겠어요~^^#
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",428
4,4,2,3,3,3.2,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"피부과 여드름 치료를 받고 있어서, 
 필링을 하고 나서 보습으로 부담 없이 지속적으로 발라줄 보습 크림을 찾다가
 저자극이고 순하다고 해서 써보고 있습니다 . 
 
 현재 2주 정도 사용하고 있고요 , 
 제형은 조금 가볍고 부드러운 크림 형태로 흡수는 잘 되고 수분감이 많이 느껴지는 편이나, 
 알겡이가 있어서 조금 오래동안 두드리거나 흡수 시키는데 시간이 조금은 걸리는 편인거 같아 저는 저녁에 사용하고 있어요 . 
 
 피부의 저자극이고 순한게 느껴져서 현재는 매일밤 듬뿍 발라서 흡수가 다 되고 알갱이가 녹을때까지 여러번 두두려 주면서 꾸준히 사용하고 있습니다~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",429
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"아무 특성이 없어서 매력적인 무매력이 매력인 아이입니다.
 진정이 특히 잘된다 이런거 전혀 모르겠고 진짜 가성비 좋고 순해서 솔직히 백화점 제품 괜히 이름값으로 비싸게 주고 사는 것보다 이게 훨씬 좋아요. 
 그런 접근으로 사용하시면 꽤 만족할 제품이고 진정이다 보습이다 특히 더 잘되는 제품이라고 생각하시면 실망할 듯 합니다.
 가벼운 보습과 그냥 여름철에 데일리하게 쓸생각으로 사시는거면 추천합니다. 크림 뿐만아니라 다른 제품들도 다 그런 느낌입니다 또 그게 매력이구요. 흡수는 깔끔하게 잘되지만 살짝 끈적거리는 느낌은 피부타입에 따라 다르겠지만 다소 존재합니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",430
2,3,2,2,2,2.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름에 사용할 끈적이지 않는 수분크림을 찾고 있었어요. 요즘 코로나라 여기저기 테스트 해볼곳도 마땅치 않아서 리뷰들만 열심히 보면서 사게 되었는데 생각보다 더욱 마음에 들어요. 무향이어서 자극도 덜한것 같고 너무 젤 처럼 떨어지는 제형이나 꾸덕하고 미끈거리는 제형이 아닌 딱 중간 정도의 느낌이라 저녁에 발라도, 아침에 화장 전에 발라도 무리가 없는 느낌이에요. 기존에 쓰던 화장품을 잘 바꾸지 않는 스타일이라 처음 사보는 수분크림에 살짝 호기심반 의심반이었는데 잘 산것 같아서 다행입니다. 토너도 유명하던데 차차 다른 제품들도 시도해볼까 생각중이에요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",431
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"아직 사용한지는 얼마 안됬는데 품평이 좋아서 한번 써보려구요!! 후기중에 쿨링효과가 있다고 해서 그거 믿고 구매해봤어요~~!! 요즘 날씨도 너무 덥고 얼굴에 열이 올라와서 고민이 많있는데 이게 쿨링 효과가 있다니까 효과볼지 궁금하네요! 얼굴에 있는 열내리는데 도움이 됬으면 좋겠어요! 다만 후기에 만ㅎ듯 알갱이가 조금 신경쓰여요ㅜㅠㅠ 모공을 막지는 않을지 써봐야 알것같아요 요즘 마스크도 쓰고 이제 여름이라 더워서 피부에 완전 많이 올라오고 흉터도 많아서 고민이 너무 많은데 이거 쓰고 피부 좋아 졌으면 ㅠㅠ. 좋겠어용 ~~!!!!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",432
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제 피부 타입은 수부지인데요!! 리치한걸 쓰게되면 트러블이 올라오고 가벼운걸 선택하면 피부가 건조하고..참 여러모로 문제가 많은 피부입니다ㅠㅠ..그래서 제품 선택도 늘 쉽지 않아요 라운드랩 샘플을 이용하다 만족해서 이번에 본품을 들이게 됐어요 건조한 피부에 수분을 보충해주고 피부 진정에엄청 좋다까진 아니고 괜찮?무난무난한거 같습니당 발림성은 무거운편이 아니였고 제가 느끼기엔 가벼웠습니다 가볍다고해서 건조하고 바로 날라가는 느낌은 없었습니다 성분은 확실히 순하다는 느낌이 있고 유분감도 없어서 지성피부한테 딱이라는 생각이 드네요
 화장 전후 어느때나 써도 괜찮다고 보는 제품이였습니다 끝
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",433
4,4,4,2,2,3.2,1.095445115,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 건성/복합성 피부입니다. 마스크 탓인지 최근 턱에 여드름이 많이 생겼고, 피부에 가려움이 자주 느껴져 수분크림을 구매했습니다. 기존에 사용하던 제품은 닥터지 수분크림이었구요, 그 제품보다는 덜 가려운 편입니다. 우선 순하다는 얘기를 많이 들어서인지 사용했을 때 큰 자극이 느껴지지 않았습니다. 순한 사용감이 좋아 자주 바르고 있습니다. 건성피부 기준 한번만사용하면 가끔 건조함이 느껴져 두번씩 덧발라 사용하고 있습니다. 하지만 여드름에 큰 변화는 느끼지 못했습니다. 더 생기지 않음에 만족하고 있습니다. 꾸준한 스킨케어로 뽀송한 피부 만들겠습니다~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",434
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"증정품으로 써보고 괜찮은것 같아서 어차피 여름에 쓸 수분크림을 사야되서 샀어요
 처음에 바를 때는 흡수되서 얼굴에 거의 남지 않아서 건조 할줄 알았는데 아침까지 땡기는 느낌은 없었어요
 건성인데 건조하지 않아서 좋고 진정은 좀 더 써봐야 알겠지만 지금도 만족스러워요
 근데 단지형말고 튜브형으로 나오면 더 좋을것같아요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",435
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"엉엉ㅠㅠㅠ최고에요,,
 자작나무 패드가 너무 좋아서 세럼이랑 크림을 같이 샀는데 역시나,,,대만족이에요ㅠㅠ이거 광고 1도 아니고,,,진짜 제돈제산이니까 믿고 사세요,,
 아니 사지 마세요ㅠㅠ그럼 재고 없어질테니까...흑ㅠ
 아이다..그냥 많이 사시구 많이많이 만들어서 품절 걱정 없게 해주세요~!!~~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",436
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"날이 점점 더워지는데 쓰던 크림이 다 떨어져서 구매했어요. 자작나무 크림이 순하고 괜찮다길래 구매했습니다.
 제형은 엄청 꾸덕하지 않은 젤크림 형태에요!
 바르고 나면 수분감도 꽤 유지되어 지금부터 한 여름까지 쓰기에 좋은 제품인것 같아요.
 피부가 좀 건조하신 편인 분들이라면 이걸로는 부족할 수도 있을 것 같습니다. 민감한 피부인데 발라도 별 이상 없어서 만족해요'
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",437
2,2,3,3,3,2.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"디렉터파이가 추천해준 제품이라 믿고 주문했습니다
 기존에 쓰는 제품이 있어서 개봉한지는 2주되었는데 잘 사용하고 있습니다
 세일기간에 사서 너무 싸게 득템해서 기분도 좋구요 ㅎㅎ
 일단 저는 수분부족형지성이라서 곳곳에 당기는 피부인데 확실히 촉촉하고 보습이 잘되는 제품인듯 합니다
 근데 너무 많이 바르면 겔이 빨리 흡수가 안되어서 겉보는 느낌이 있지만 적당히 바르면 충분합니다
 그리고 아침 화장이 잘 먹는 느낌입니다
 정말 확실히!!
 그래서 강추합니다
 그리고 디렉터파이가 추천한 제품은 한번도 실패한 적이 없어서 묻지도 따지지도 않고 바로 삽니다
 꼭한번 써보세요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",438
4,4,3,3,3,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저랑 올리브영 직원분이랑 정 말 ~!!!!!!!! 많이 생각하고 서로 둘 다 헤이네이처 어성초를 써서 진정을 놓을 수 없어서 한참을 고민하고 고민하다가 샀습니다 
 처음쓰는거라 작은거가 붙어있는걸로 추천해주셔셔 그거 사왔습니다 
 많이 바르면 당연히 그러겠지만
 이거가 지성인 피부한테 수분을 잡아주고 유분도 조절해 준다고 그래서 다른 쑥이랑 고민하다 샀습니다 
 일단 확실히 수분감은 느껴지고요 
 아침에는 얇게만 바르고 선크림발라도 많이 밀리지는 않습니다 제가 수분감있는 선크림을 발라서 그런것 같아요
 그리고 생각보다 가벼워서 저녁에도 간단하게 바르고 그 위에 한번더 다른 꾸덕한 크림 바르면 완성!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",439
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"유튜브에 수분크림 추천 영상 찾아보면 빼놓지않고 항상 등장하는 제품이길래 한번 구매해보았습니다. 화해 보니 성분도 나쁘지않은거같아서 제가 예민한 피부이지만 괜찮을거같아 구매했습니다. 이거 바르고 일단 뭐가 나지는 않은거같아서 무난하게 사용중입니다. 다만 이 제품이 유튜브나 다른 분들 리뷰보면 속건조에 대박이다. 라고 하시는데 제가 속건조가 남들보다 심한건지,,, 저는 딱히 속건조에 대박!이라는 느낌은 받지 못했습니다. 그냥 무난하게 바를만한 제품이었지 이걸 바르고 속건조가 다 잡아집니다는 아니었던것같아요. 제가 속건조가 남들보다 심한걸까요,,,?ㅎㅎㅎㅎㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",440
3,5,4,3,4,3.8,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"디렉터파이님 영상보고 구매했는데 처음에 사용했을 땐 아무이상 없이 괜찮았는데 한달정도 쓰고나니깐 얼굴에 오돌토돌 먼가 올라오기 시작하더라구요. 처음엔 머때문인지 몰랐는데 이크림 안바르고부턴 피부가 다시 괜찮아졌어요. 저한테 안맞는건가 했는데 제동생도 똑같아서 이제 얼굴말고 몸에 바르고 있어요...
 
 사용감은 안에 알갱이 같은게 있어서 처음에 흡수가 잘안되고 겉도는 느낌이 있었는데 시간이 지나면 흡수가 되네요. 한마디로 조금 느립니다. 
 
 수분감은 저는 지성 동생은 건성인데 둘다 당기지 않고 충붇했어요.
 
 제형은 산뜻한 제형이었어요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",441
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"항상 이용하는 자작나무 수분크림!
 벌써 3년째 이용중이에요~~~~~! 우연히 세일하는거 써보자하고 쓰기시작했는데 너무 좋아서 쭉 쓰는중이에요~~그뒤로 세일할때마다 쟁여놓고 쓰는중입니다!
 순하고 부드럽고 기름지지않아서 여름에도 쓰기좋고 지성피부에 딱입니다! 하지만 보습도 잘돼서 넘 좋아요~~~엄청 꾸덕하고 기름지고 그런건아니라 겨울에는 건성한테는 조금 땡길수있을꺼같아요~~안에 알갱이같은 게 들어서 흡수될때까지 살살 발라주면 수분보충이 잘돼서 매우 좋습니다!^^
 전형적인 수부지였는데 이거 쓰고나서 피부가 많이 촉촉해지고 트러블도 줄어들어 너무 좋습니다~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",442
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"촉촉한 수분감 가득한 그런 수부ㄴ크림 찾고 있었는데 이 제품이 디렉터 파이님 추천 제품 이더라구용 !! 
 일단 성분이 좋은 것 같아서 눈여겨 보다가 구매했습니다 ㅎㅎㅎㅎ 사진에 보이실지 모르겠지만 수분 크림 안에 알갱이 ? 같은게 들어 있어요 !!!! 그래서 바르실 때 거울 보고 꼼꼼히 발라줘야 알갱이가 붙어 있는지 알 수 있어용 ㅋㅋㅋㅋ 수분감만 많은 제품인줄 알고 샀는데 어느정도 보습력도 들어 있더라구요 ? 건성 분들도 쓰기 좋을 것 같습니다 ㅎㅎ 대신 보습력이 엄~ 청 오래 가는건 아니구요 ! 제형이 엄청 가벼운 제품일줄 알았는데 생각보다 엄청 가볍지도 않아요 ! 참고해서 구매하세요 !!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",443
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"저는 건성인데 조금 리치한 앰플바르고 마무리로 발라주기 딱 좋아요! 완전 라이트한건 아니고 조금 유분기 있는 정도여서 심하지않늠 건성이 쓰기에 저ㄱ당한 크림입니다.
 
 이거 하나만 발라도 될 정도로 보습력이 강하지는 않아요 마무리 단계에서 발라도 될 정도의 보습력입니다.
 
 자극없고 순해서 항상 사서 쓰는 제품이에요! 막 다른 제품들과 비교했을 때 엄청난 효과가 있는건 아니지만 그렇다고 다른걸 써봐도 순하고 평타 이상은 돼서 다시 돌아오게되는? 그런 크림입니다.
 
 크림 안에 알갱이? 들이있는데 아무래도 아침에 화장전에 바르면 파데 위에서 약간 알갱이들이 돌아다니는 느낌은 있어요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",444
3,3,4,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"음 일단 이 제품은 굉장히 순합니다. 그리고 생각보다 되게 가벼워요 저는 기름이 잘 올라오는 편입니다.(특히 코)
 그래서 그런지 이런 로션,크림 고를때 되게 고민을 많이 했는데요.
 문제는 제가 볼 쪽 부분은 되게 건조하다는 사실을 이 크림을 쓰고 알게 되었습니다... 이 친구가 지성분들한테는 굉장히 좋을 거에요. 굉장히 가볍거든요. 그리고 끈적거림없이 금방 날라가요.
 제가 써본 수분크림중에서는 제일 좋았었어요 그치만 좁쌀 여드름 때문에 고민이었던 저는 이 크림을 바르면서 그렇게 큰 도움은 되지 않았습니다. 한마디로 지성 피부에게 강추! 여드름,건성,또는 지성이 아니신 분들한테는 비추
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",445
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"원래 피부를 잘 가꾸는 편도 아니고 크림 종류의 화장품을 바르면 항상 붉은기가 돌거나 뾰루지가 나서 스킨만 바르는데 겨울이라 피부가 너무 당겨 구매한 수분크림이에요 유튜브에서 이것저것 찾아보다가 결국 구매하게 된 제품인데 너무 좋은 것 같아요 일단 자극 없이 순해서 너무 좋아요 바르고 얼굴이 간지럽거나 미끌거리지 않아서 너무 좋습니다 앞으로 일단 이 제품만 꾸준히 사용해보려구요! 그래야 효과를 정확하게 알 수 있을 것 같아요 아직까지는 너무 잘 사용하고 있습니다 통 형태 말고도 튜브 형태로 크게 나오면 좋을 것 같기도 해요! 암튼 잘 사용하겠습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",446
